year,item,expenditure_bracket,value,category,bracket_order
2025,"Pakaian, alas kaki, dan tutup kepala",> 1 500 000,58.64,Non-Food,9
2025,Barang yang tahan lama,150 000- 199 999,79.0,Non-Food,3
2025,Barang yang tahan lama,200 000- 299 999,1.106,Non-Food,4
2025,Barang yang tahan lama,300 000- 499 999,2.904,Non-Food,5
2025,Barang yang tahan lama,500 000- 749 999,6.366,Non-Food,6
2025,Barang yang tahan lama,750 000- 999 999,11.244,Non-Food,7
2025,Barang yang tahan lama,1 000 000- 1 499 999,24.34,Non-Food,8
2025,Barang yang tahan lama,> 1 500 000,148.129,Non-Food,9
2025,Pajak pemakaian dan premi asuransi,150 000- 199 999,10.362,Non-Food,3
2025,Pajak pemakaian dan premi asuransi,200 000- 299 999,13.282,Non-Food,4
2025,Pajak pemakaian dan premi asuransi,300 000- 499 999,16.914,Non-Food,5
2025,Pajak pemakaian dan premi asuransi,500 000- 749 999,24.931,Non-Food,6
2025,Pajak pemakaian dan premi asuransi,750 000- 999 999,30.653,Non-Food,7
2025,Pajak pemakaian dan premi asuransi,1 000 000- 1 499 999,40.762,Non-Food,8
2025,Pajak pemakaian dan premi asuransi,> 1 500 000,75.232,Non-Food,9
2025,Keperluan pesta dan upacara,150 000- 199 999,26.0,Non-Food,3
2025,Keperluan pesta dan upacara,200 000- 299 999,348.0,Non-Food,4
2025,Keperluan pesta dan upacara,300 000- 499 999,1.347,Non-Food,5
2025,Keperluan pesta dan upacara,500 000- 749 999,2.391,Non-Food,6
2025,Keperluan pesta dan upacara,750 000- 999 999,4.208,Non-Food,7
2025,Keperluan pesta dan upacara,1 000 000- 1 499 999,9.32,Non-Food,8
2025,Keperluan pesta dan upacara,> 1 500 000,66.975,Non-Food,9
